transactionid,accountid,transactionamount,transactiondate,transactiontype,location,deviceid,ip_address,merchantid,channel,customerage,customeroccupation,transactionduration,loginattempts,accountbalance,previoustransactiondate,log_amount,high_value_txn,time_since_last_txn_mins,txn_hour,is_night_txn,high_login_attempts,long_txn_duration,fraud_flag,fraud_score,fraud_risk_score,fraud_risk_bucket,expected_fraud_loss
TX001885,AC00071,451.31,2023-12-04 16:57:39,Debit,Fort Worth,D000020,68.254.244.208,M046,ATM,62,Retired,166,5,2963.29,2024-11-04 08:07:38,6.114367785458937,0,0.0,16,0,1,0,1,0.00867651965722882,72.58326510744631,High,327.5755337564159
TX001886,AC00363,144.1,2023-07-07 17:24:42,Debit,Chicago,D000214,49.29.37.185,M065,Branch,57,Doctor,30,1,11523.64,2024-11-04 08:10:03,4.977423159890142,0,0.0,17,0,0,0,0,-0.2041453044633802,16.19368112983819,Low,23.33509450809683
TX001887,AC00448,72.5,2023-04-10 17:48:18,Debit,Fort Worth,D000431,201.113.165.203,M053,ATM,40,Doctor,30,1,12723.62,2024-11-04 08:11:48,4.297285406218791,0,0.0,17,0,0,0,0,-0.18442032734056918,21.420040120600362,Low,15.529529087435263
TX001888,AC00206,74.11,2023-09-08 16:09:45,Credit,Virginia Beach,D000320,147.119.62.178,M065,Online,69,Retired,71,4,3920.11,2024-11-04 08:08:28,4.31895370569792,0,0.0,16,0,1,0,1,0.0070983654058266454,72.16511503258074,High,53.481566750645584
TX001889,AC00181,22.15,2023-05-03 16:26:08,Debit,Denver,D000452,83.182.211.68,M065,Branch,44,Doctor,73,1,7451.83,2024-11-04 08:11:03,3.141994780532243,0,0.0,16,0,0,0,0,-0.22203608603944308,11.453313292671679,Low,2.5369088943267766
TX001890,AC00213,777.92,2023-06-12 18:56:58,Debit,Austin,D000125,194.88.79.54,M045,Branch,62,Doctor,97,1,7061.58,2024-11-04 08:09:32,6.657908344833378,0,0.0,18,0,0,0,0,-0.22689727563864198,10.165285336573747,Low,79.07778769027449
TX001891,AC00470,790.07,2023-05-26 17:32:29,Debit,Miami,D000181,82.75.200.117,M096,Online,28,Student,197,1,985.77,2024-11-04 08:10:46,6.673386459427372,0,0.0,17,0,0,0,0,-0.2060781177068562,15.681560086066584,Low,123.89530177198627
TX001892,AC00451,406.33,2023-10-02 16:41:51,Credit,Miami,D000285,150.83.4.238,M066,Branch,59,Engineer,103,1,4298.34,2024-11-04 08:07:41,6.009623667723892,0,0.0,16,0,0,0,0,-0.2555546897424157,2.572174687028513,Low,10.451517405802958
TX001893,AC00192,767.41,2023-09-07 16:28:19,Debit,Fort Worth,D000058,116.175.11.222,M021,ATM,56,Doctor,27,1,12799.34,2024-11-04 08:08:55,6.644323444864899,0,0.0,16,0,0,0,0,-0.15707199584774884,28.666294313440538,Low,219.98800919077402
TX001894,AC00378,4.58,2023-10-19 16:13:30,Credit,Atlanta,D000162,89.6.100.149,M099,Online,21,Student,135,1,811.24,2024-11-04 08:06:26,1.7191887763932197,0,0.0,16,0,0,0,0,-0.14721184567819606,31.278854225072184,Medium,1.432571523508306
TX001895,AC00143,447.83,2023-08-15 16:22:06,Credit,Atlanta,D000590,162.151.179.167,M030,Branch,53,Doctor,88,1,13273.08,2024-11-04 08:07:29,6.10664419689425,0,0.0,16,0,0,0,0,-0.20340818208171157,16.388990161769616,Low,73.39481464145287
TX001896,AC00499,49.67,2023-02-20 18:48:52,Debit,Atlanta,D000560,184.4.253.143,M030,Online,21,Student,146,1,842.94,2024-11-04 08:08:23,3.9253340194878183,0,0.0,18,0,0,0,0,-0.2239170613375201,10.954927307263478,Low,5.44131239351777
TX001897,AC00168,77.83,2023-12-27 16:40:01,Credit,Kansas City,D000319,34.86.220.205,M067,Branch,49,Engineer,146,1,2471.53,2024-11-04 08:10:31,4.367293635071817,0,0.0,16,0,0,0,0,-0.24735853816134679,4.743839081803967,Low,3.692129957368027
TX001898,AC00085,702.87,2023-06-07 17:06:21,Debit,Washington,D000352,216.31.34.238,M033,ATM,19,Student,184,1,1237.5,2024-11-04 08:11:14,6.556593680015544,0,0.0,17,0,0,0,0,-0.2094222061602095,14.79550548406275,Low,103.99316939583184
TX001899,AC00144,133.56,2023-01-24 18:43:06,Debit,Atlanta,D000417,162.58.247.55,M071,Online,25,Student,177,1,783.83,2024-11-04 08:06:58,4.902010196224638,0,0.0,18,0,0,0,0,-0.23869749565549153,7.038681660734122,Low,9.400863226076494
TX001900,AC00185,868.05,2023-01-12 16:35:36,Credit,San Diego,D000255,197.52.3.107,M024,Online,49,Engineer,119,1,3931.03,2024-11-04 08:09:57,6.767400661009489,0,0.0,16,0,0,0,0,-0.2274174091843456,10.027469986215674,Low,87.04345321534515
TX001901,AC00338,52.87,2023-03-31 17:25:22,Debit,Indianapolis,D000053,91.103.147.166,M055,Branch,24,Student,70,1,960.96,2024-11-04 08:11:49,3.9865737366924425,0,0.0,17,0,0,0,0,-0.23797395774121505,7.230391332177194,Low,3.8227078973220823
TX001902,AC00384,179.0,2023-09-06 16:01:35,Debit,Houston,D000583,49.10.93.200,M053,ATM,78,Retired,121,1,7310.88,2024-11-04 08:10:18,5.19295685089021,0,0.0,16,0,0,0,0,-0.2104286012784804,14.528849551237785,Low,26.006640696715635
TX001903,AC00336,1168.26,2023-06-12 16:25:21,Credit,Philadelphia,D000697,111.78.64.133,M005,Online,73,Retired,37,1,1385.74,2024-11-04 08:09:53,7.064126349060336,1,0.0,16,0,0,0,0,-0.03686906444800453,60.5154400602567,High,706.9776800479549
TX001904,AC00003,384.11,2023-05-15 16:35:43,Debit,Fort Worth,D000290,194.88.79.54,M032,ATM,58,Retired,12,1,7902.52,2024-11-04 08:06:36,5.953529007764945,0,0.0,16,0,0,0,0,-0.20509189772288727,15.942870385591574,Low,61.23815943809579
TX001905,AC00378,227.61,2023-08-07 16:16:26,Debit,Houston,D000162,220.179.173.114,M025,Online,71,Retired,61,1,4405.28,2024-11-04 08:07:41,5.43201749493588,0,0.0,16,0,0,0,0,-0.23073341337369419,9.14885663216697,Low,20.82371258047524
TX001906,AC00217,40.83,2023-08-16 16:40:51,Debit,Indianapolis,D000627,1.238.163.61,M040,ATM,48,Engineer,24,1,3944.12,2024-11-04 08:12:04,3.733613785454107,0,0.0,16,0,0,0,0,-0.213948701566057,13.59615859439582,Low,5.551311554091813
TX001907,AC00280,19.76,2023-03-31 17:50:09,Debit,Nashville,D000621,166.41.54.117,M037,ATM,20,Student,240,1,1523.04,2024-11-04 08:10:08,3.033028058297688,0,0.0,17,0,0,0,0,-0.1496863902667065,30.62319524622109,Medium,6.051143380653288
TX001908,AC00184,484.24,2023-05-29 16:40:15,Debit,Raleigh,D000305,73.108.76.238,M019,Branch,67,Doctor,77,1,8042.3,2024-11-04 08:06:44,6.184643613902718,0,0.0,16,0,0,0,0,-0.23066069684460938,9.168123710815182,Low,44.395722257251435
TX001909,AC00456,494.66,2023-06-19 16:59:35,Debit,Houston,D000500,133.63.96.21,M009,Online,33,Doctor,110,1,5531.93,2024-11-04 08:06:25,6.205890207802469,0,0.0,16,0,0,0,0,-0.2517440284253088,3.5818531222130807,Low,17.717994654339225
TX001910,AC00151,301.47,2023-01-26 16:13:15,Debit,Colorado Springs,D000030,36.13.239.172,M040,Branch,21,Student,291,1,560.73,2024-11-04 08:09:25,5.711982098999155,0,0.0,16,0,0,1,0,-0.04656001324479686,57.947711993563075,Medium,174.69496734699462
TX001911,AC00366,199.09,2023-05-19 16:54:16,Debit,Detroit,D000663,157.47.114.20,M078,Online,70,Doctor,89,1,1658.52,2024-11-04 08:08:46,5.298767265328402,0,0.0,16,0,0,0,0,-0.22875864401864976,9.672094429055589,Low,19.256172798806773
TX001912,AC00383,38.95,2023-10-18 16:44:17,Debit,Los Angeles,D000669,211.42.9.0,M100,Online,27,Engineer,50,1,731.52,2024-11-04 08:08:49,3.6876286722122837,0,0.0,16,0,0,0,0,-0.22259801689446584,11.304423265674458,Low,4.403072861980202
TX001913,AC00076,515.94,2023-12-22 16:42:33,Debit,San Francisco,D000606,27.215.118.94,M049,ATM,29,Engineer,37,1,1389.89,2024-11-04 08:11:10,6.247926813615017,0,0.0,16,0,0,0,0,-0.2284648916033537,9.74992750167118,Low,50.303775952122294
TX001914,AC00290,41.93,2023-02-13 16:44:18,Debit,Fresno,D000600,211.45.75.44,M055,ATM,48,Engineer,136,1,5081.26,2024-11-04 08:06:24,3.7595708822364693,0,0.0,16,0,0,0,0,-0.24298508453379075,5.90263579648434,Low,2.4749751894658836
TX001915,AC00347,137.84,2023-11-13 16:03:01,Debit,Omaha,D000553,195.226.203.234,M069,ATM,27,Student,83,1,1000.35,2024-11-04 08:09:26,4.933322190993586,0,0.0,16,0,0,0,0,-0.2567505948961895,2.2553058960732857,Low,3.108713647147417
TX001916,AC00034,95.35,2023-07-26 16:27:19,Debit,Chicago,D000348,39.163.103.27,M032,Online,21,Student,131,1,1639.9,2024-11-04 08:07:22,4.567987394860375,0,0.0,16,0,0,0,0,-0.24252678859878968,6.0240665624319805,Low,5.743947467278893
TX001917,AC00373,93.14,2023-01-02 16:47:11,Debit,Memphis,D000624,83.207.115.164,M092,Online,67,Retired,151,1,5473.82,2024-11-04 08:07:53,4.544783035972996,0,0.0,16,0,0,0,0,-0.2370238159299382,7.482142305927277,Low,6.968867343740666
TX001918,AC00382,1427.71,2023-01-24 17:26:34,Debit,New York,D000015,59.208.79.116,M086,Branch,64,Doctor,159,1,1729.26,2024-11-04 08:09:30,7.264527218216673,1,0.0,17,0,0,0,0,-0.05811419031626053,54.88630021892186,Medium,783.6171968555693
TX001919,AC00463,79.33,2023-12-06 16:10:00,Credit,Las Vegas,D000154,64.15.0.66,M026,Online,51,Doctor,109,1,14798.1,2024-11-04 08:07:06,4.386143150185721,0,0.0,16,0,0,0,0,-0.17326703903566182,24.37523181719829,Low,19.3368714005834
TX001920,AC00030,76.89,2023-05-10 17:49:57,Debit,Chicago,D000671,199.103.32.145,M011,ATM,55,Doctor,132,1,7374.26,2024-11-04 08:10:31,4.355297574931857,0,0.0,17,0,0,0,0,-0.25277378485150576,3.3090073428318862,Low,2.5442957459034377
TX001921,AC00431,233.71,2023-03-13 17:30:20,Debit,Jacksonville,D000450,114.115.12.20,M040,Online,19,Student,297,1,1231.98,2024-11-04 08:12:09,5.458350709533451,0,0.0,17,0,0,1,0,-0.04222057073735341,59.09749707176451,Medium,138.11676040642084
TX001922,AC00243,14.92,2023-05-22 16:51:28,Debit,Las Vegas,D000521,56.89.80.133,M044,Branch,26,Engineer,120,1,6611.26,2024-11-04 08:07:33,2.767576180416237,0,0.0,16,0,0,0,0,-0.19496072955435634,18.627239625406407,Low,2.779184152110636
TX001923,AC00499,242.17,2023-06-08 16:28:29,Debit,Jacksonville,D000442,111.226.226.202,M032,ATM,60,Doctor,147,1,883.72,2024-11-04 08:10:41,5.493760787219967,0,0.0,16,0,0,0,0,-0.23629356286876874,7.675631232581645,Low,18.588076155942968
TX001924,AC00065,122.98,2023-07-24 16:15:58,Debit,Jacksonville,D000259,113.134.242.82,M020,Online,79,Retired,228,1,5055.99,2024-11-04 08:09:50,4.8201202622737735,0,0.0,16,0,0,0,0,-0.16605930019722442,26.28500491588387,Low,32.32529904555398
TX001925,AC00492,129.35,2023-08-28 16:31:48,Debit,Las Vegas,D000631,179.43.245.131,M040,ATM,52,Engineer,130,1,7166.88,2024-11-04 08:09:41,4.870223140379511,0,0.0,16,0,0,0,0,-0.2607273641342883,1.2016152614875353,Low,1.5542893407341267
TX001926,AC00062,138.33,2023-07-07 17:58:29,Debit,Dallas,D000183,31.127.129.152,M011,Online,21,Student,69,1,232.56,2024-11-04 08:09:17,4.936845220125501,0,0.0,17,0,0,0,0,-0.23146383575959295,8.955322840982936,Low,12.387898085931695
TX001927,AC00026,39.31,2023-10-30 17:24:55,Debit,Portland,D000394,203.197.235.35,M053,Online,25,Student,178,1,1236.38,2024-11-04 08:06:47,3.6965995771290743,0,0.0,17,0,0,0,0,-0.2231047517087158,11.170158062936924,Low,4.390989134540505
TX001928,AC00201,91.85,2023-10-16 16:50:31,Debit,Seattle,D000471,64.89.183.39,M040,Online,21,Student,148,1,802.09,2024-11-04 08:12:14,4.530985287798715,0,0.0,16,0,0,0,0,-0.2338028622619947,8.335570933827551,Low,7.656221902720604
TX001929,AC00377,277.7,2023-06-22 16:38:46,Debit,Nashville,D000490,16.131.3.140,M011,Branch,58,Engineer,107,1,1423.2,2024-11-04 08:11:43,5.630135934487902,0,0.0,16,0,0,0,0,-0.2511161941876082,3.7482050065516463,Low,10.408765303193922
TX001930,AC00269,114.03,2023-11-24 16:30:21,Debit,Portland,D000010,10.191.172.154,M081,ATM,51,Doctor,172,1,13388.56,2024-11-04 08:11:42,4.745192963907919,0,0.0,16,0,0,0,0,-0.18860046121677648,20.312465691971965,Low,23.16230462855563
TX001931,AC00239,302.63,2023-02-28 17:24:26,Credit,San Jose,D000444,182.225.2.156,M052,Branch,27,Engineer,10,1,2801.28,2024-11-04 08:07:17,5.71580985486892,0,0.0,17,0,0,0,0,-0.2117001409538612,14.191940526037852,Low,42.94906961394835
TX001932,AC00070,31.19,2023-04-25 16:23:59,Debit,Charlotte,D000410,93.160.83.196,M023,ATM,52,Engineer,74,1,5545.96,2024-11-04 08:09:33,3.4716558453107167,0,0.0,16,0,0,0,0,-0.23533841031676644,7.928709859574506,Low,2.472964605201289
TX001933,AC00284,112.91,2023-11-15 18:04:22,Credit,Tucson,D000439,53.218.177.171,M031,Online,27,Engineer,135,1,4764.48,2024-11-04 08:09:36,4.735408662911821,0,0.0,18,0,0,0,0,-0.2499556362134958,4.055708156722029,Low,4.5793000797548435
TX001934,AC00337,742.26,2023-06-20 17:04:02,Debit,San Diego,D000678,172.111.76.65,M056,Online,27,Engineer,36,1,7868.19,2024-11-04 08:10:01,6.611045916210839,0,0.0,17,0,0,0,0,-0.19794902938603698,17.8354553006309,Low,132.38545051446292
TX001935,AC00051,256.8,2023-02-24 16:49:51,Debit,Charlotte,D000143,173.232.121.213,M014,ATM,26,Student,80,1,1128.38,2024-11-04 08:09:22,5.552184090505087,0,0.0,16,0,0,0,0,-0.25531552626595955,2.6355437940067397,Low,6.768076463009308
TX001936,AC00328,378.68,2023-01-06 17:23:59,Debit,Fort Worth,D000653,31.75.105.19,M095,ATM,60,Doctor,239,1,7627.04,2024-11-04 08:07:11,5.939328792687453,0,0.0,17,0,0,0,0,-0.20234437580557518,16.67085783954172,Low,63.12920446677659
TX001937,AC00064,571.93,2023-09-20 17:44:37,Debit,Washington,D000230,113.137.153.101,M048,Online,52,Retired,119,1,4026.03,2024-11-04 08:06:42,6.350763545203239,0,0.0,17,0,0,0,0,-0.24982908751631577,4.089238685916473,Low,23.38758281636208
TX001938,AC00231,26.31,2023-08-11 16:38:16,Credit,Austin,D000392,187.199.178.27,M028,Online,77,Retired,163,1,7095.76,2024-11-04 08:06:54,3.3072529354856135,0,0.0,16,0,0,0,0,-0.17364714856631858,24.27451743610403,Low,6.38662553743897
TX001939,AC00362,205.58,2023-08-16 17:49:13,Debit,Portland,D000547,221.206.44.63,M005,Online,20,Student,159,1,1501.95,2024-11-04 08:07:55,5.330687746578487,0,0.0,17,0,0,0,0,-0.2432279699283692,5.838280524598528,Low,12.002337102469655
TX001940,AC00363,533.61,2023-12-20 16:17:11,Debit,Mesa,D000324,66.255.7.16,M043,Online,48,Engineer,115,1,3656.93,2024-11-04 08:11:43,6.281537509104132,0,0.0,16,0,0,0,0,-0.2530148573216563,3.2451324260726944,Low,17.316351138766503
TX001941,AC00196,428.62,2023-06-05 16:02:04,Debit,Raleigh,D000039,71.93.189.160,M028,Branch,55,Retired,72,1,3473.24,2024-11-04 08:10:24,6.062901097045831,0,0.0,16,0,0,0,0,-0.2490135178710287,4.305333220358767,Low,18.453519249101745
TX001942,AC00360,361.22,2023-04-17 17:58:55,Debit,Raleigh,D000338,173.135.78.201,M028,ATM,64,Retired,167,1,7061.73,2024-11-04 08:10:24,5.8922517620363895,0,0.0,17,0,0,0,0,-0.24318552641239188,5.849526421105607,Low,21.129659338317676
TX001943,AC00499,837.29,2023-11-27 16:14:25,Debit,Phoenix,D000189,217.233.219.196,M002,Branch,25,Student,216,1,6012.67,2024-11-04 08:07:12,6.731364102668928,0,0.0,16,0,0,0,0,-0.1838683180817164,21.566301306863178,Low,180.57248421223468
TX001944,AC00213,117.25,2023-04-03 16:35:30,Credit,Atlanta,D000280,98.39.212.221,M091,Online,31,Doctor,73,1,13694.68,2024-11-04 08:08:29,4.772801027372043,0,0.0,16,0,0,0,0,-0.1917202760130648,19.48583496846973,Low,22.84714150053076
TX001945,AC00165,135.27,2023-08-10 16:16:41,Debit,Atlanta,D000526,166.79.195.157,M050,ATM,48,Doctor,131,1,9410.51,2024-11-04 08:09:32,4.914638211761729,0,0.0,16,0,0,0,0,-0.2461154434053488,5.073211299268598,Low,6.862532924520632
TX001946,AC00299,185.1,2023-08-08 16:21:01,Debit,Albuquerque,D000664,211.97.88.141,M005,Branch,53,Retired,23,1,6115.63,2024-11-04 08:10:41,5.226284163648205,0,0.0,16,0,0,0,0,-0.23871880073538326,7.0330366353864235,Low,13.01815081210027
TX001947,AC00119,113.54,2023-09-22 16:42:46,Debit,Columbus,D000006,155.19.119.0,M036,Online,38,Engineer,273,1,5581.21,2024-11-04 08:08:45,4.7409241069657115,0,0.0,16,0,0,1,0,-0.0690538535667895,51.987710931373684,Medium,59.02684699148169
TX001948,AC00409,354.96,2023-11-29 16:27:38,Debit,Fort Worth,D000282,5.50.152.168,M014,Online,69,Doctor,96,1,6712.94,2024-11-04 08:08:19,5.874818364988662,0,0.0,16,0,0,0,0,-0.2439290851729079,5.652511996754829,Low,20.064156583680944
TX001949,AC00100,224.22,2023-01-23 18:45:00,Debit,Fresno,D000421,148.234.210.167,M086,Branch,53,Doctor,37,1,8400.87,2024-11-04 08:12:18,5.417077702268879,0,0.0,18,0,0,0,0,-0.2391693177215764,6.913666991172304,Low,15.50182412760654
TX001950,AC00244,737.1,2023-07-19 16:11:01,Debit,Washington,D000637,146.250.144.172,M032,ATM,60,Retired,92,1,4644.19,2024-11-04 08:11:08,6.604079316776007,0,0.0,16,0,0,0,0,-0.23440108688304345,8.177064457128132,Low,60.27314211349146
TX001951,AC00382,223.22,2023-07-17 16:20:27,Debit,Fort Worth,D000397,66.255.7.16,M018,ATM,27,Student,96,1,1734.22,2024-11-04 08:08:15,5.412627712725447,0,0.0,16,0,0,0,0,-0.2597428803391755,1.4624655378560396,Low,3.2645155736022518
TX001952,AC00389,557.26,2023-10-04 17:06:57,Debit,San Jose,D000184,197.23.128.119,M076,ATM,69,Doctor,53,1,5237.12,2024-11-04 08:09:49,6.3248248036811905,0,0.0,17,0,0,0,0,-0.22187259990182384,11.496630820488894,Low,64.0661249102564
TX001953,AC00350,1496.57,2023-02-27 16:18:28,Debit,Memphis,D000139,182.84.41.229,M092,Online,33,Engineer,95,1,969.06,2024-11-04 08:06:37,7.311599073471402,1,0.0,16,0,0,0,0,-0.06721059787425177,52.47610267454217,Medium,785.3416097963957
TX001954,AC00275,27.44,2023-11-06 17:23:43,Debit,Boston,D000451,177.172.184.163,M057,ATM,62,Retired,164,1,5950.48,2024-11-04 08:08:43,3.34779660493504,0,0.0,17,0,0,0,0,-0.21569255000295523,13.134105944095417,Low,3.6039986710597827
TX001955,AC00231,310.09,2023-11-24 16:49:29,Debit,Detroit,D000405,89.18.54.235,M068,Branch,36,Doctor,166,1,9962.5,2024-11-04 08:10:52,5.740082259381818,0,0.0,16,0,0,0,0,-0.23100700441388133,9.076365547195293,Low,28.14490192529788
TX001956,AC00449,80.38,2023-03-06 16:25:52,Debit,Kansas City,D000686,1.238.163.61,M064,Online,52,Doctor,116,1,9662.88,2024-11-04 08:09:54,4.399129542573544,0,0.0,16,0,0,0,0,-0.2365333425525637,7.612098854399332,Low,6.118605059166183
TX001957,AC00248,26.1,2023-12-01 17:45:05,Credit,Detroit,D000017,170.154.69.105,M032,Branch,66,Doctor,115,1,5243.0,2024-11-04 08:10:24,3.299533727885655,0,0.0,17,0,0,0,0,-0.2112182708376137,14.31961754177022,Low,3.737420178402028
TX001958,AC00301,845.14,2023-01-09 16:21:35,Credit,Oklahoma City,D000154,8.244.162.185,M026,Branch,73,Retired,183,1,1702.65,2024-11-04 08:11:10,6.740684830548721,0,0.0,16,0,0,0,0,-0.17742221586717777,23.274270043889768,Low,196.70016584892997
TX001959,AC00023,59.73,2023-05-22 16:38:39,Debit,Fresno,D000681,186.57.149.225,M019,ATM,27,Student,56,1,800.93,2024-11-04 08:10:10,4.106437809909484,0,0.0,16,0,0,0,0,-0.23533316545886113,7.930099544850086,Low,4.736648458138956
TX001960,AC00272,758.77,2023-06-23 16:12:15,Debit,San Antonio,D000332,163.69.89.200,M009,ATM,60,Engineer,114,1,7231.47,2024-11-04 08:08:24,6.633015755899252,0,0.0,16,0,0,0,0,-0.23079061914872678,9.133699305757734,Low,69.30377022229796
TX001961,AC00377,301.51,2023-02-24 16:33:33,Debit,Charlotte,D000509,193.190.29.63,M089,ATM,22,Student,284,1,1052.31,2024-11-04 08:11:09,5.7121143347757375,0,0.0,16,0,0,1,0,-0.05545225808453136,55.59160970371758,Medium,167.61426241767887
TX001962,AC00276,418.03,2023-09-04 17:46:40,Debit,Austin,D000391,47.167.178.158,M051,Online,58,Doctor,161,1,10721.29,2024-11-04 08:08:43,6.037942516404394,0,0.0,17,0,0,0,0,-0.21959679862808795,12.099630477934506,Low,50.580085286909615
TX001963,AC00427,118.06,2023-05-24 17:07:57,Credit,Las Vegas,D000441,7.146.35.122,M082,Branch,32,Doctor,31,1,13560.63,2024-11-04 08:07:10,4.779627567725244,0,0.0,17,0,0,0,0,-0.17977670310985794,22.650421636218574,Low,26.74108778371965
TX001964,AC00220,483.92,2023-10-16 18:57:30,Debit,New York,D000046,145.179.219.57,M092,ATM,70,Retired,115,1,3138.0,2024-11-04 08:06:59,6.183983928878383,0,0.0,18,0,0,0,0,-0.23080619179772183,9.12957315374354,Low,44.17983040559574
TX001965,AC00370,78.93,2023-02-17 16:41:31,Debit,Mesa,D000602,211.45.75.44,M099,ATM,38,Doctor,145,1,9916.24,2024-11-04 08:12:17,4.381151251637927,0,0.0,16,0,0,0,0,-0.2317443435341333,8.880999087889588,Low,7.009772580071252
TX001966,AC00187,36.63,2023-05-04 17:02:55,Debit,Miami,D000560,16.94.155.46,M094,ATM,75,Retired,261,1,7941.73,2024-11-04 08:07:35,3.627801604605346,0,0.0,17,0,0,0,0,-0.12432580434203255,37.34277344563689,Medium,13.678657913136792
TX001967,AC00293,87.85,2023-12-13 17:25:54,Debit,Colorado Springs,D000654,184.146.10.88,M062,Branch,49,Engineer,63,1,3753.24,2024-11-04 08:07:16,4.486949554600661,0,0.0,17,0,0,0,0,-0.24778656250062248,4.630429122445811,Low,4.067831984068644
TX001968,AC00203,1001.83,2023-07-17 17:46:06,Debit,Philadelphia,D000220,89.18.54.235,M051,Online,31,Doctor,55,1,9733.83,2024-11-04 08:11:43,6.9105812820712,1,0.0,17,0,0,0,0,-0.05193728696918043,56.52294162753204,Medium,566.2637861071042
TX001969,AC00016,705.34,2023-09-12 18:52:56,Debit,Washington,D000562,63.67.150.226,M026,Online,59,Doctor,124,1,5003.22,2024-11-04 08:12:18,6.560096707969994,0,0.0,18,0,0,0,0,-0.23818166165764426,7.175357796559505,Low,50.610668682252815
TX001970,AC00189,146.55,2023-08-03 18:35:54,Debit,Virginia Beach,D000163,82.75.200.117,M002,Online,54,Retired,124,5,4087.44,2024-11-04 08:07:38,4.994167101388949,0,0.0,18,0,1,0,1,0.004889470253550243,71.57984291962096,High,104.90025979870452
TX001971,AC00005,116.89,2023-11-20 16:31:15,Debit,Columbus,D000328,146.250.144.172,M064,Online,71,Retired,226,1,4880.31,2024-11-04 08:06:37,4.769751986304036,0,0.0,16,0,0,0,0,-0.19347080957734059,19.022011016973057,Low,22.234828677739806
TX001972,AC00190,106.41,2023-01-16 16:37:34,Debit,Los Angeles,D000473,84.237.126.96,M063,Branch,57,Retired,87,1,1310.38,2024-11-04 08:07:01,4.676653287609955,0,0.0,16,0,0,0,0,-0.24081563617951346,6.477456027746312,Low,6.89266095912485
TX001973,AC00480,1087.9,2023-03-27 18:06:17,Debit,Boston,D000549,112.86.148.212,M053,ATM,78,Retired,103,1,2513.51,2024-11-04 08:12:04,6.992923291352016,1,0.0,18,0,0,0,0,-0.049582074231168005,57.14698226351502,Medium,621.7020200447799
TX001974,AC00407,584.41,2023-01-02 16:51:47,Debit,Las Vegas,D000326,124.180.225.109,M051,ATM,23,Student,41,1,4475.22,2024-11-04 08:11:29,6.372312456448747,0,0.0,16,0,0,0,0,-0.21338803975441417,13.744712373789959,Low,80.32547358366588
TX001975,AC00195,584.98,2023-06-12 16:25:22,Credit,Chicago,D000175,201.95.180.152,M093,Branch,55,Retired,121,1,6521.05,2024-11-04 08:07:59,6.373285659301748,0,0.0,16,0,0,0,0,-0.25018901448818026,3.9938719053260727,Low,23.363351871776462
TX001976,AC00260,79.21,2023-11-24 17:52:34,Debit,Colorado Springs,D000014,165.143.173.165,M055,Branch,56,Retired,140,1,1615.04,2024-11-04 08:07:01,4.384648195378833,0,0.0,17,0,0,0,0,-0.24278623895273083,5.955322214515418,Low,4.717210726117662
TX001977,AC00006,173.13,2023-10-05 16:46:31,Credit,Atlanta,D000485,5.50.152.168,M044,Online,20,Student,288,1,1490.34,2024-11-04 08:07:24,5.159802146691291,0,0.0,16,0,0,1,0,-0.055719246403605704,55.5208680854569,Medium,96.12327891635152
