customerage,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,credit_risk_score,credit_risk_bucket,total_transactions,avg_fraud_risk_score,max_fraud_risk_score,total_expected_fraud_loss,fraud_loss_score,enterprise_risk_score,enterprise_risk_bucket
27,83000,MORTGAGE,11.0,EDUCATION,A,3500,6.03,0,0.04,N,5,4.506459968585978,Low,87.0,15.25866019294163,87.97387033722309,5032.019760845844,82.16958186318396,35.57170872642517,Low
30,60000,RENT,4.0,PERSONAL,B,12000,10.99,0,0.2,N,10,40.390793643849634,Medium,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,62.188574448366424,Medium
29,60000,RENT,2.0,PERSONAL,C,12000,14.22,0,0.2,Y,6,52.00335712998798,Medium,43.0,22.512629109815162,89.22647023746431,4795.089924348892,78.30067305099071,62.52228349838907,Medium
29,83000,MORTGAGE,13.0,HOMEIMPROVEMENT,A,7500,8.9,0,0.09,N,6,14.953331144846636,Low,43.0,22.512629109815162,89.22647023746431,4795.089924348892,78.30067305099071,40.292267907304264,Medium
28,83000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,5000,,0,0.06,N,9,15.14604343950936,Low,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,35.266413055257885,Low
28,54000,RENT,2.0,MEDICAL,D,12000,15.31,1,0.22,N,7,93.8719158546238,High,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,82.50193650432654,High
28,60000,RENT,2.0,PERSONAL,B,12000,12.18,0,0.2,N,10,42.8147186181632,Medium,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,51.867618162450185,Medium
27,83000,MORTGAGE,,VENTURE,A,8800,8.49,0,0.11,N,9,5.086398273981256,Low,87.0,15.25866019294163,87.97387033722309,5032.019760845844,82.16958186318396,35.91967170966234,Low
33,83000,MORTGAGE,14.0,DEBTCONSOLIDATION,A,18000,8.49,0,0.22,N,6,18.761062781081364,Low,32.0,21.71967731908945,74.9794229427661,2739.3255322315545,44.73138903826064,29.149193283953075,Low
27,60000,RENT,2.0,MEDICAL,C,12000,13.92,0,0.2,Y,8,59.39174337030403,Medium,87.0,15.25866019294163,87.97387033722309,5032.019760845844,82.16958186318396,68.502878767456,Medium
27,83000,MORTGAGE,11.0,VENTURE,C,2500,13.99,0,0.03,Y,8,8.128951048562303,Low,87.0,15.25866019294163,87.97387033722309,5032.019760845844,82.16958186318396,37.74520337441097,Low
31,83000,MORTGAGE,11.0,MEDICAL,A,7500,,0,0.09,N,6,12.836759206268995,Low,40.0,20.665823417293815,64.33595459904036,4263.5190778521965,69.6204698198432,35.55024345169868,Low
31,83000,MORTGAGE,3.0,EDUCATION,A,7500,7.66,0,0.09,N,10,6.301378278275288,Low,40.0,20.665823417293815,64.33595459904036,4263.5190778521965,69.6204698198432,31.62901489490245,Low
28,83000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,12000,10.74,0,0.14,N,6,19.041865266579,Low,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,37.603906151499665,Low
30,83000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,20000,11.11,0,0.24,N,6,27.529182635781385,Low,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,54.47160784352547,Medium
29,83000,MORTGAGE,5.0,VENTURE,A,7500,,0,0.09,N,10,5.434785344706942,Low,43.0,22.512629109815162,89.22647023746431,4795.089924348892,78.30067305099071,34.58114042722045,Low
34,60000,RENT,0.0,EDUCATION,C,12000,12.22,0,0.2,Y,7,42.43737890697838,Medium,35.0,20.24977191486587,79.14679344482121,1541.927730551895,25.178668388496188,35.5338946995855,Low
35,83000,MORTGAGE,17.0,HOMEIMPROVEMENT,D,15000,,0,0.18,N,6,77.27610264847218,High,25.0,18.696582570948014,73.1214229909796,1840.4418862250986,30.053208735648052,58.386945083342525,Medium
32,83000,MORTGAGE,1.0,EDUCATION,A,10000,8.0,0,0.12,N,5,7.204349159675052,Low,32.0,12.69937767181995,37.91883961236606,725.6587851249049,11.849531953951754,9.062422277385734,Low
30,61000,RENT,4.0,EDUCATION,A,12000,6.92,0,0.2,N,9,23.943773508790308,Low,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,52.32036236733082,Medium
27,61000,RENT,1.0,VENTURE,B,12000,12.21,0,0.2,N,5,28.29397718257812,Low,87.0,15.25866019294163,87.97387033722309,5032.019760845844,82.16958186318396,49.84421905482046,Medium
35,83004,MORTGAGE,6.0,HOMEIMPROVEMENT,A,15000,,0,0.18,N,7,22.98805911306393,Low,25.0,18.696582570948014,73.1214229909796,1840.4418862250986,30.053208735648052,25.81411896209758,Low
29,83004,MORTGAGE,3.0,PERSONAL,B,4500,11.49,0,0.05,N,10,10.442839301562252,Low,43.0,22.512629109815162,89.22647023746431,4795.089924348892,78.30067305099071,37.58597280133363,Low
28,24000,RENT,,PERSONAL,C,3000,15.23,0,0.13,Y,7,54.39408993345039,Medium,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,58.8152409516225,Medium
31,24000,RENT,2.0,DEBTCONSOLIDATION,A,3000,7.49,0,0.13,N,10,37.91478931356572,Medium,40.0,20.665823417293815,64.33595459904036,4263.5190778521965,69.6204698198432,50.59706151607671,Medium
33,24000,RENT,2.0,MEDICAL,A,3000,6.62,0,0.13,N,9,34.48265703117277,Medium,32.0,21.71967731908945,74.9794229427661,2739.3255322315545,44.73138903826064,38.58214983400792,Low
28,83135,MORTGAGE,3.0,EDUCATION,C,8000,13.99,0,0.1,Y,10,15.837270261955982,Low,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,35.68114914872586,Low
28,83137,MORTGAGE,12.0,MEDICAL,C,3600,14.72,0,0.04,N,9,19.129653230649183,Low,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,37.65657892994178,Low
30,24000,RENT,8.0,PERSONAL,A,3000,,1,0.13,N,6,35.14078588537475,Medium,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,59.03856979328148,Medium
29,24000,RENT,1.0,PERSONAL,B,3000,11.14,0,0.13,N,6,40.96618809962652,Medium,43.0,22.512629109815162,89.22647023746431,4795.089924348892,78.30067305099071,55.899982080172194,Medium
28,24000,RENT,4.0,VENTURE,A,3000,9.32,0,0.13,N,6,20.16272536139294,Low,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,38.276422208388034,Low
33,83200,MORTGAGE,18.0,HOMEIMPROVEMENT,A,13000,6.99,0,0.16,N,7,17.19152751941848,Low,32.0,21.71967731908945,74.9794229427661,2739.3255322315545,44.73138903826064,28.207472126955345,Low
34,83200,MORTGAGE,3.0,PERSONAL,C,5000,14.79,0,0.06,Y,8,16.625388971133358,Low,35.0,20.24977191486587,79.14679344482121,1541.927730551895,25.178668388496188,20.046700738078492,Low
28,25000,RENT,0.0,DEBTCONSOLIDATION,A,3000,5.42,0,0.12,N,6,31.449403099724776,Medium,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,45.04842885138713,Medium
27,25000,RENT,0.0,HOMEIMPROVEMENT,D,3000,15.62,1,0.12,N,5,93.8472249124532,High,87.0,15.25866019294163,87.97387033722309,5032.019760845844,82.16958186318396,89.17616769274551,High
32,25000,RENT,0.0,PERSONAL,C,3000,13.48,0,0.12,Y,6,47.52820999997668,Medium,32.0,12.69937767181995,37.91883961236606,725.6587851249049,11.849531953951754,33.25673878156671,Low
28,83500,MORTGAGE,1.0,EDUCATION,A,8000,7.14,0,0.1,N,8,6.554786139055356,Low,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,30.11165867498548,Low
35,25000,RENT,0.0,VENTURE,D,3000,15.33,1,0.12,N,8,80.10239549374772,High,25.0,18.696582570948014,73.1214229909796,1840.4418862250986,30.053208735648052,60.08272079050786,Medium
34,25000,RENT,3.0,VENTURE,A,3000,7.4,0,0.12,N,8,15.877714155443112,Low,35.0,20.24977191486587,79.14679344482121,1541.927730551895,25.178668388496188,19.598095848664343,Low
30,25000,RENT,0.0,DEBTCONSOLIDATION,A,3000,,0,0.12,N,7,41.42700691314729,Medium,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,62.81030240994501,Medium
28,25000,RENT,2.0,EDUCATION,C,3000,13.22,0,0.12,Y,8,41.99449022025642,Medium,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,51.375481123706116,Medium
32,83820,MORTGAGE,5.0,EDUCATION,B,12800,9.99,0,0.15,N,6,11.1559734840297,Low,32.0,12.69937767181995,37.91883961236606,725.6587851249049,11.849531953951754,11.433396871998522,Low
27,83886,MORTGAGE,11.0,VENTURE,A,15000,6.03,0,0.18,N,6,5.362737280341542,Low,87.0,15.25866019294163,87.97387033722309,5032.019760845844,82.16958186318396,36.085475113478516,Low
34,25200,RENT,,VENTURE,A,3000,7.66,0,0.12,N,8,16.147368382878685,Low,35.0,20.24977191486587,79.14679344482121,1541.927730551895,25.178668388496188,19.759888385125684,Low
27,25200,RENT,,PERSONAL,D,3000,15.58,1,0.12,Y,6,89.19705992230672,High,87.0,15.25866019294163,87.97387033722309,5032.019760845844,82.16958186318396,86.38606869865762,High
30,84000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,6000,,0,0.07,N,6,15.376633128939826,Low,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,47.18007813942054,Medium
28,25596,RENT,12.0,VENTURE,B,3000,,0,0.12,N,9,24.20094075047789,Low,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,40.699351441839,Medium
28,84000,OWN,8.0,VENTURE,A,25000,7.9,0,0.3,N,7,2.187843504626137,Low,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,27.49149309432795,Low
30,25716,RENT,1.0,PERSONAL,C,3000,13.72,0,0.12,N,10,47.23912955938687,Medium,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,66.29757599768877,Medium
27,26208,RENT,0.0,EDUCATION,C,3000,13.98,0,0.11,N,10,39.51999798108224,Medium,87.0,15.25866019294163,87.97387033722309,5032.019760845844,82.16958186318396,56.57983153392293,Medium
27,84000,MORTGAGE,2.0,PERSONAL,B,7000,12.69,0,0.08,N,10,12.75798513727024,Low,87.0,15.25866019294163,87.97387033722309,5032.019760845844,82.16958186318396,40.522623827635734,Medium
31,84000,MORTGAGE,0.0,PERSONAL,A,7000,7.9,0,0.08,N,6,7.2840576028739505,Low,40.0,20.665823417293815,64.33595459904036,4263.5190778521965,69.6204698198432,32.21862248966165,Low
27,26880,RENT,1.0,DEBTCONSOLIDATION,A,3000,5.79,0,0.11,N,10,29.54571511022249,Low,87.0,15.25866019294163,87.97387033722309,5032.019760845844,82.16958186318396,50.595261811407084,Medium
34,84000,MORTGAGE,10.0,VENTURE,A,30000,7.9,0,0.36,N,8,12.076007948188526,Low,35.0,20.24977191486587,79.14679344482121,1541.927730551895,25.178668388496188,17.31707212431159,Low
33,84000,MORTGAGE,17.0,VENTURE,A,20000,5.99,0,0.24,N,8,6.669457119908431,Low,32.0,21.71967731908945,74.9794229427661,2739.3255322315545,44.73138903826064,21.894229887249317,Low
27,27500,RENT,0.0,EDUCATION,B,3000,10.99,0,0.11,N,5,30.094220665931097,Medium,87.0,15.25866019294163,87.97387033722309,5032.019760845844,82.16958186318396,50.92436514483225,Medium
34,84000,MORTGAGE,6.0,EDUCATION,A,2400,7.49,0,0.03,N,6,4.886396383309654,Low,35.0,20.24977191486587,79.14679344482121,1541.927730551895,25.178668388496188,13.003305185384267,Low
29,84000,MORTGAGE,11.0,MEDICAL,A,15000,6.99,0,0.18,N,7,13.652090411875474,Low,43.0,22.512629109815162,89.22647023746431,4795.089924348892,78.30067305099071,39.51152346752157,Low
32,27600,RENT,5.0,MEDICAL,B,3000,11.12,1,0.11,N,8,42.24704503001645,Medium,32.0,12.69937767181995,37.91883961236606,725.6587851249049,11.849531953951754,30.08803979959057,Low
28,27600,RENT,3.0,VENTURE,C,3000,13.57,0,0.11,N,10,29.233328423830628,Low,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,43.71878404585064,Medium
28,28000,RENT,3.0,VENTURE,A,3000,6.91,0,0.11,N,10,14.032625026610813,Low,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,34.59836200751876,Low
31,84000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,10000,5.99,0,0.12,N,8,13.675190579332428,Low,40.0,20.665823417293815,64.33595459904036,4263.5190778521965,69.6204698198432,36.05330227553674,Low
28,84000,OWN,12.0,VENTURE,D,25000,15.62,0,0.3,Y,5,32.77729065517021,Medium,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,45.845161384654396,Medium
28,84000,MORTGAGE,0.0,EDUCATION,B,1000,9.99,0,0.01,N,10,6.728781632346578,Low,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,30.216055970960216,Low
27,78000,MORTGAGE,5.0,PERSONAL,B,6775,10.59,1,0.09,N,5,12.478453833386078,Low,87.0,15.25866019294163,87.97387033722309,5032.019760845844,82.16958186318396,40.35490504530524,Medium
27,28800,RENT,0.0,EDUCATION,A,3000,7.88,1,0.1,N,7,19.141051088822707,Low,87.0,15.25866019294163,87.97387033722309,5032.019760845844,82.16958186318396,44.35246339856721,Medium
29,84000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,5900,7.66,0,0.07,N,9,12.789210077461282,Low,43.0,22.512629109815162,89.22647023746431,4795.089924348892,78.30067305099071,38.99379526687305,Low
27,84000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,7000,7.29,0,0.08,N,5,10.022919911079123,Low,87.0,15.25866019294163,87.97387033722309,5032.019760845844,82.16958186318396,38.88158469192106,Low
30,84000,MORTGAGE,13.0,HOMEIMPROVEMENT,B,12000,11.11,0,0.14,N,9,23.90597309126325,Low,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,52.297682116814585,Medium
34,28880,RENT,2.0,VENTURE,C,3000,11.78,0,0.1,N,9,23.701301671837484,Low,35.0,20.24977191486587,79.14679344482121,1541.927730551895,25.178668388496188,24.292248358500963,Low
28,84000,MORTGAGE,12.0,MEDICAL,B,20500,10.0,0,0.24,N,5,23.52327094303488,Low,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,40.2927495573732,Medium
29,84000,OWN,13.0,PERSONAL,A,6000,5.42,0,0.07,N,5,1.2813591559500408,Low,43.0,22.512629109815162,89.22647023746431,4795.089924348892,78.30067305099071,32.08908471396631,Low
30,29102,RENT,2.0,VENTURE,A,3000,7.9,0,0.1,N,9,13.370743025167148,Low,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,45.97654407715693,Medium
32,84000,MORTGAGE,15.0,MEDICAL,A,15000,6.91,0,0.18,N,7,13.460129511220002,Low,32.0,12.69937767181995,37.91883961236606,725.6587851249049,11.849531953951754,12.815890488312704,Low
35,30000,RENT,0.0,DEBTCONSOLIDATION,B,3000,10.65,0,0.1,N,9,39.96027443639995,Medium,25.0,18.696582570948014,73.1214229909796,1840.4418862250986,30.053208735648052,35.997448156099196,Low
32,30000,RENT,7.0,EDUCATION,B,3000,12.42,0,0.1,N,8,29.528324012602354,Low,32.0,12.69937767181995,37.91883961236606,725.6587851249049,11.849531953951754,22.456807189142115,Low
35,84000,OWN,4.0,HOMEIMPROVEMENT,A,9000,6.76,0,0.11,N,6,3.2403949256617186,Low,25.0,18.696582570948014,73.1214229909796,1840.4418862250986,30.053208735648052,13.965520449656253,Low
28,62000,RENT,0.0,VENTURE,B,12000,10.65,0,0.19,N,8,23.54727240889085,Low,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,40.30715043688678,Medium
30,62000,RENT,14.0,MEDICAL,B,12000,11.71,0,0.19,N,9,46.25365881022566,Medium,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,65.70629354819204,Medium
31,84000,MORTGAGE,2.0,VENTURE,A,7600,7.51,0,0.09,N,5,4.107492081947664,Low,40.0,20.665823417293815,64.33595459904036,4263.5190778521965,69.6204698198432,30.31268317710588,Low
28,62000,RENT,2.0,EDUCATION,C,12000,,0,0.19,N,10,36.59476888176433,Medium,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,48.13564832061087,Medium
31,84000,MORTGAGE,2.0,EDUCATION,D,10400,14.96,0,0.12,N,7,59.72668154275661,Medium,40.0,20.665823417293815,64.33595459904036,4263.5190778521965,69.6204698198432,63.684196853591246,Medium
33,66300,MORTGAGE,3.0,MEDICAL,D,22000,14.59,1,0.28,N,8,84.96967849152342,High,32.0,21.71967731908945,74.9794229427661,2739.3255322315545,44.73138903826064,68.8743627102183,Medium
34,84000,MORTGAGE,15.0,PERSONAL,B,9250,11.36,0,0.11,N,8,12.972659174196014,Low,35.0,20.24977191486587,79.14679344482121,1541.927730551895,25.178668388496188,17.85506285991608,Low
28,84000,MORTGAGE,1.0,PERSONAL,A,8400,7.51,0,0.1,N,10,7.946083825870276,Low,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,30.946437287074435,Low
34,62000,RENT,5.0,VENTURE,B,12000,10.99,0,0.19,N,6,23.63787252576444,Low,35.0,20.24977191486587,79.14679344482121,1541.927730551895,25.178668388496188,24.254190870857137,Low
27,84000,MORTGAGE,11.0,PERSONAL,D,14000,15.7,0,0.17,Y,7,72.81381626158604,High,87.0,15.25866019294163,87.97387033722309,5032.019760845844,82.16958186318396,76.55612250222521,High
29,62200,RENT,3.0,PERSONAL,E,12000,19.03,0,0.19,N,6,93.00824901042704,High,43.0,22.512629109815162,89.22647023746431,4795.089924348892,78.30067305099071,87.1252186266525,High
27,62400,RENT,5.0,MEDICAL,B,12000,12.42,0,0.19,N,6,47.850188281943176,Medium,87.0,15.25866019294163,87.97387033722309,5032.019760845844,82.16958186318396,61.577945714439494,Medium
29,84000,OWN,11.0,EDUCATION,B,15000,12.18,0,0.18,N,10,3.507459903162337,Low,43.0,22.512629109815162,89.22647023746431,4795.089924348892,78.30067305099071,33.42474516229369,Low
29,84000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,20000,11.83,0,0.24,N,5,34.40816354632694,Medium,43.0,22.512629109815162,89.22647023746431,4795.089924348892,78.30067305099071,51.96516734819245,Medium
33,84000,MORTGAGE,9.0,EDUCATION,D,20000,14.61,0,0.24,Y,5,71.92851304387702,High,32.0,21.71967731908945,74.9794229427661,2739.3255322315545,44.73138903826064,61.04966344163047,Medium
28,62496,RENT,4.0,EDUCATION,A,12000,6.91,0,0.19,N,5,21.69408183376652,Low,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,39.19523609181218,Low
35,62496,RENT,6.0,VENTURE,D,12000,14.11,0,0.19,Y,8,78.96803970647811,High,25.0,18.696582570948014,73.1214229909796,1840.4418862250986,30.053208735648052,59.402107318146086,Medium
28,62500,RENT,3.0,DEBTCONSOLIDATION,A,12000,,0,0.19,N,7,41.21900862515516,Medium,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,50.910192166645366,Medium
29,84000,MORTGAGE,8.0,VENTURE,A,10000,,0,0.12,N,8,6.097853835941042,Low,43.0,22.512629109815162,89.22647023746431,4795.089924348892,78.30067305099071,34.97898152196091,Low
32,63000,RENT,4.0,VENTURE,A,12000,6.62,0,0.19,N,10,15.018414116176777,Low,32.0,12.69937767181995,37.91883961236606,725.6587851249049,11.849531953951754,13.750861251286768,Low
28,63000,RENT,0.0,MEDICAL,B,12000,10.37,0,0.19,N,10,43.99265267908288,Medium,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,52.574378599001996,Medium
29,78132,MORTGAGE,11.0,DEBTCONSOLIDATION,D,25000,15.33,1,0.32,Y,6,89.26635286145681,High,43.0,22.512629109815162,89.22647023746431,4795.089924348892,78.30067305099071,84.88008093727038,High
35,63600,RENT,3.0,EDUCATION,B,12000,11.49,0,0.19,N,8,32.99093916499663,Medium,25.0,18.696582570948014,73.1214229909796,1840.4418862250986,30.053208735648052,31.8158469932572,Low
29,84500,MORTGAGE,3.0,PERSONAL,A,35000,8.9,0,0.41,N,6,24.435904062617656,Low,43.0,22.512629109815162,89.22647023746431,4795.089924348892,78.30067305099071,45.98181165796687,Medium
27,64000,RENT,0.0,MEDICAL,C,12000,13.49,0,0.19,Y,5,55.41674676785922,Medium,87.0,15.25866019294163,87.97387033722309,5032.019760845844,82.16958186318396,66.11788080598913,Medium
28,84500,MORTGAGE,13.0,HOMEIMPROVEMENT,C,9600,15.27,0,0.11,N,5,31.197077736081784,Medium,68.0,14.205091108293216,75.970345419945,4007.9361020664896,65.44696747888067,44.89703363320134,Medium
31,38000,OWN,8.0,EDUCATION,C,6600,13.47,0,0.17,N,5,8.825876029726489,Low,40.0,20.665823417293815,64.33595459904036,4263.5190778521965,69.6204698198432,33.143713545773174,Low
27,38000,OWN,11.0,HOMEIMPROVEMENT,A,4000,7.68,0,0.11,N,9,5.675040975929446,Low,87.0,15.25866019294163,87.97387033722309,5032.019760845844,82.16958186318396,36.27285733083126,Low
27,84780,MORTGAGE,5.0,VENTURE,A,18000,7.51,0,0.21,N,10,6.468175694766744,Low,87.0,15.25866019294163,87.97387033722309,5032.019760845844,82.16958186318396,36.748738162133634,Low
30,38000,OWN,0.0,EDUCATION,B,6000,11.58,0,0.16,N,7,6.200283301394879,Low,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,41.67426824289357,Medium
31,64450,RENT,3.0,VENTURE,C,12000,12.73,0,0.19,N,8,30.01893239041793,Medium,40.0,20.665823417293815,64.33595459904036,4263.5190778521965,69.6204698198432,45.85954736218804,Medium
27,84906,MORTGAGE,11.0,DEBTCONSOLIDATION,A,4500,7.51,0,0.05,N,10,9.117705561218562,Low,87.0,15.25866019294163,87.97387033722309,5032.019760845844,82.16958186318396,38.338456082004726,Low
30,84996,MORTGAGE,4.0,PERSONAL,B,8000,12.69,0,0.09,N,7,12.89095050256757,Low,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,45.68866856359718,Medium
31,84996,MORTGAGE,1.0,VENTURE,A,2500,8.49,0,0.03,N,10,3.5338362096056035,Low,40.0,20.665823417293815,64.33595459904036,4263.5190778521965,69.6204698198432,29.96848965370064,Low
33,65000,RENT,17.0,VENTURE,C,12000,,0,0.18,N,8,24.559441972104302,Low,32.0,21.71967731908945,74.9794229427661,2739.3255322315545,44.73138903826064,32.628220798566836,Low
32,84996,MORTGAGE,7.0,DEBTCONSOLIDATION,C,6000,12.99,0,0.07,Y,7,20.80256047104723,Low,32.0,12.69937767181995,37.91883961236606,725.6587851249049,11.849531953951754,17.22134906420904,Low
32,84996,MORTGAGE,5.0,MEDICAL,B,20000,8.88,0,0.24,N,5,22.745902291214723,Low,32.0,12.69937767181995,37.91883961236606,725.6587851249049,11.849531953951754,18.387354156309534,Low
29,59000,RENT,4.0,DEBTCONSOLIDATION,D,12000,16.49,1,0.2,Y,9,93.60078777854254,High,43.0,22.512629109815162,89.22647023746431,4795.089924348892,78.30067305099071,87.48074188752182,High
30,65000,RENT,1.0,PERSONAL,B,12000,11.49,0,0.18,N,7,35.304333055898454,Medium,38.0,21.163064370434494,74.02162124903569,5810.719980836516,94.8852456551416,59.13669809559571,Medium
