person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,credit_risk_score,credit_risk_bucket
28,150000,MORTGAGE,12.0,EDUCATION,C,10000,,0,0.07,Y,6,7.805114640822909,Low
28,150000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,15000,7.88,0,0.1,N,6,8.158351536674088,Low
34,90000,RENT,15.0,VENTURE,B,15000,11.12,0,0.17,N,5,15.212680551290752,Low
30,138000,MORTGAGE,3.0,EDUCATION,E,23975,17.93,1,0.17,N,7,54.10257112024202,Medium
29,138000,MORTGAGE,2.0,PERSONAL,E,24000,16.35,1,0.17,N,6,56.37410325750876,Medium
32,150000,MORTGAGE,0.0,PERSONAL,E,24000,17.04,0,0.16,Y,9,55.66055573106876,Medium
33,150000,OWN,14.0,VENTURE,B,21000,11.83,0,0.14,N,9,0.7593441341954474,Low
30,150000,OWN,14.0,PERSONAL,B,24000,11.83,0,0.16,N,5,1.3599624096777532,Low
33,150000,OWN,17.0,PERSONAL,B,20000,11.48,0,0.13,N,7,1.3525024438097435,Low
29,90000,RENT,5.0,MEDICAL,C,15000,13.85,0,0.17,Y,10,42.415215244908275,Medium
27,150000,OWN,0.0,EDUCATION,A,10000,8.59,0,0.07,N,6,0.9227201564464376,Low
30,90000,RENT,10.0,HOMEIMPROVEMENT,D,15000,14.96,0,0.17,N,6,89.07958681465975,High
34,150000,MORTGAGE,14.0,VENTURE,E,25000,16.7,0,0.17,Y,6,39.40766114520473,Medium
27,150000,MORTGAGE,1.0,VENTURE,B,12000,11.89,0,0.08,N,5,4.264140468442476,Low
27,150000,MORTGAGE,4.0,PERSONAL,C,20000,12.84,0,0.13,Y,6,8.592041936632146,Low
29,150000,MORTGAGE,12.0,PERSONAL,A,7000,9.32,0,0.05,N,6,5.83865667116684,Low
28,150000,MORTGAGE,12.0,HOMEIMPROVEMENT,B,15000,11.89,0,0.1,N,9,13.289346419148881,Low
35,150000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,15000,13.16,0,0.1,Y,7,13.704111411723227,Low
28,92000,RENT,4.0,DEBTCONSOLIDATION,A,15000,7.9,0,0.16,N,9,21.898128087314504,Low
28,150000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,15000,9.63,0,0.1,N,9,9.260335334356421,Low
27,150000,MORTGAGE,11.0,PERSONAL,A,9000,9.63,0,0.06,N,10,5.610099005946261,Low
27,150000,MORTGAGE,11.0,VENTURE,B,8000,12.21,0,0.05,N,5,4.470053067962118,Low
28,150000,MORTGAGE,0.0,VENTURE,E,25000,15.25,0,0.17,Y,8,37.326390464660605,Medium
29,150000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,16000,11.14,0,0.11,N,7,12.889912918624033,Low
30,37800,RENT,4.0,MEDICAL,B,15050,9.99,1,0.4,N,7,88.82206692358703,High
30,150000,MORTGAGE,2.0,HOMEIMPROVEMENT,D,12000,11.86,0,0.08,Y,8,60.44760533250222,High
28,150000,MORTGAGE,6.0,VENTURE,A,10000,8.07,0,0.07,N,8,2.7560777719274223,Low
30,150000,MORTGAGE,8.0,PERSONAL,A,5000,,0,0.03,N,9,6.322373068774382,Low
31,29000,RENT,14.0,HOMEIMPROVEMENT,C,15075,,1,0.52,N,10,98.50350257443536,High
27,150792,MORTGAGE,11.0,PERSONAL,B,6000,11.71,0,0.04,N,9,8.491427455446171,Low
31,150996,MORTGAGE,13.0,VENTURE,A,10000,6.91,0,0.07,N,8,2.495637809750886,Low
31,151000,MORTGAGE,1.0,EDUCATION,C,21000,11.97,0,0.14,N,8,6.4619678321451985,Low
30,151800,MORTGAGE,14.0,HOMEIMPROVEMENT,C,17525,12.72,0,0.12,Y,7,16.72239668781435,Low
31,152000,MORTGAGE,15.0,PERSONAL,A,15000,8.49,0,0.1,N,7,4.585675282684617,Low
35,140004,MORTGAGE,6.0,PERSONAL,C,8400,12.98,1,0.06,Y,9,11.134068723823694,Low
35,153000,MORTGAGE,13.0,PERSONAL,B,9500,11.99,0,0.06,N,10,7.721122919982666,Low
33,153000,MORTGAGE,11.0,VENTURE,C,10000,14.79,0,0.07,Y,5,6.867649243107351,Low
28,18000,OWN,12.0,VENTURE,C,3500,14.22,1,0.19,N,5,10.635029055423011,Low
29,153000,OWN,13.0,VENTURE,B,3000,10.74,0,0.02,N,8,0.9701925785208201,Low
32,153000,MORTGAGE,5.0,VENTURE,C,8400,12.84,0,0.05,N,9,5.308578543978522,Low
35,153660,MORTGAGE,3.0,HOMEIMPROVEMENT,A,24000,7.9,0,0.16,N,10,6.973014031453927,Low
35,154000,OWN,13.0,VENTURE,A,12000,6.92,0,0.08,N,5,0.47925193536139693,Low
34,154000,MORTGAGE,4.0,PERSONAL,B,4000,10.37,0,0.03,N,8,8.165126988439043,Low
32,154000,MORTGAGE,11.0,DEBTCONSOLIDATION,B,20000,11.83,0,0.13,N,6,9.214055909934983,Low
32,155000,OWN,6.0,MEDICAL,B,15000,12.42,0,0.1,N,7,2.278784235655758,Low
35,75000,RENT,13.0,VENTURE,F,15175,21.74,0,0.2,Y,8,91.55345451399522,High
28,143000,MORTGAGE,5.0,HOMEIMPROVEMENT,D,8275,16.49,1,0.06,Y,7,71.3942087831251,High
31,155000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,7000,5.42,0,0.05,N,5,8.048288412969923,Low
28,143000,MORTGAGE,3.0,DEBTCONSOLIDATION,E,25000,17.93,1,0.17,N,6,66.1728540073301,High
33,18000,OWN,17.0,MEDICAL,A,7000,8.0,1,0.39,N,9,52.90605676337547,Medium
32,155000,MORTGAGE,8.0,MEDICAL,C,8000,,0,0.05,Y,6,11.989678192142165,Low
28,50000,RENT,2.0,EDUCATION,B,15200,10.25,0,0.3,N,10,57.08414054491051,Medium
32,155004,MORTGAGE,9.0,VENTURE,A,15000,8.49,0,0.1,N,8,2.479603913137829,Low
30,155867,MORTGAGE,15.0,EDUCATION,C,8000,12.84,0,0.05,Y,10,8.535849245362646,Low
34,156000,MORTGAGE,9.0,MEDICAL,A,25000,,0,0.16,N,9,5.797142300089521,Low
33,156000,MORTGAGE,4.0,EDUCATION,A,2400,7.49,0,0.02,N,6,4.502916415488711,Low
32,156000,MORTGAGE,14.0,PERSONAL,B,10000,9.63,0,0.06,N,9,6.241690653519582,Low
27,156000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,5000,6.54,0,0.03,N,8,8.43712527071468,Low
27,156000,MORTGAGE,8.0,EDUCATION,D,15000,14.61,0,0.1,N,6,42.12945103204196,Medium
32,156600,MORTGAGE,8.0,EDUCATION,B,25000,10.62,0,0.16,N,8,4.252388659470815,Low
31,157000,MORTGAGE,5.0,EDUCATION,A,7200,7.49,0,0.05,N,7,4.075730244444528,Low
28,157000,OWN,12.0,VENTURE,C,12000,13.92,0,0.08,Y,9,1.3228890362732106,Low
27,157500,OWN,6.0,MEDICAL,C,25000,12.87,0,0.16,Y,6,2.286524685281104,Low
27,157544,MORTGAGE,8.0,VENTURE,C,35000,12.99,0,0.22,N,8,3.155178588535591,Low
28,145656,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10000,10.37,1,0.07,N,7,10.652567240171233,Low
28,158000,MORTGAGE,6.0,MEDICAL,A,15000,7.9,0,0.09,N,5,5.308275448426768,Low
30,158000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,21000,12.42,0,0.13,N,8,11.21724889827521,Low
30,111000,RENT,3.0,VENTURE,C,15450,10.91,0,0.14,Y,7,12.833437807447442,Low
29,158000,OWN,13.0,EDUCATION,A,11000,8.49,0,0.07,N,6,0.820851013101395,Low
35,158000,OWN,14.0,EDUCATION,B,10000,9.63,0,0.06,N,10,1.0864631215623684,Low
29,158000,OWN,1.0,MEDICAL,A,20000,6.54,0,0.13,N,5,1.0231934004545018,Low
28,158367,MORTGAGE,5.0,MEDICAL,A,12000,6.62,0,0.08,N,8,5.755839378882404,Low
28,159000,MORTGAGE,3.0,PERSONAL,B,15000,11.86,0,0.09,N,8,6.598733874864025,Low
27,159600,MORTGAGE,1.0,HOMEIMPROVEMENT,B,25000,,0,0.16,N,8,9.990732205663225,Low
29,159996,OWN,1.0,HOMEIMPROVEMENT,B,10000,11.86,0,0.06,N,7,3.080873499052799,Low
29,38000,RENT,3.0,PERSONAL,C,15500,12.41,1,0.41,N,6,90.08854689930376,High
28,160000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,34000,9.91,0,0.21,N,7,5.522241903588274,Low
27,148000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,28000,12.99,1,0.19,Y,6,14.702272479114518,Low
34,160000,MORTGAGE,14.0,DEBTCONSOLIDATION,C,25000,13.49,0,0.16,N,5,10.736447159095887,Low
27,160000,MORTGAGE,,DEBTCONSOLIDATION,B,6000,10.99,0,0.04,N,6,11.4939074980106,Low
34,160000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,23000,6.91,0,0.14,N,10,5.657297916973744,Low
30,160000,MORTGAGE,4.0,EDUCATION,C,7000,13.98,0,0.04,N,5,8.720295489624743,Low
35,68324,RENT,3.0,MEDICAL,C,15600,12.84,0,0.23,Y,8,57.19436269656133,Medium
33,160000,MORTGAGE,3.0,PERSONAL,B,22000,10.75,0,0.14,N,8,5.558607155275295,Low
32,160000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,12000,7.88,0,0.07,N,8,5.93522172512059,Low
27,90000,RENT,11.0,PERSONAL,B,15600,12.69,0,0.17,N,9,27.085826269498238,Low
27,160000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,25000,10.99,0,0.16,N,10,10.005586446731293,Low
32,160000,MORTGAGE,0.0,VENTURE,A,17400,7.88,0,0.11,N,7,2.116662418732805,Low
27,100000,RENT,7.0,PERSONAL,E,15600,17.88,0,0.16,Y,6,85.92316978799074,High
35,160000,OWN,10.0,VENTURE,B,24000,11.83,0,0.15,N,9,0.6352708027424906,Low
28,160000,OWN,12.0,PERSONAL,B,23000,11.83,0,0.14,N,8,1.1884213984297127,Low
35,148000,MORTGAGE,19.0,DEBTCONSOLIDATION,D,25000,14.62,1,0.17,Y,10,54.20578824118659,Medium
34,160000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,7500,,0,0.05,N,10,11.0659316935143,Low
29,162480,MORTGAGE,2.0,PERSONAL,B,25000,12.42,0,0.15,N,10,5.379648538993777,Low
30,55000,RENT,14.0,DEBTCONSOLIDATION,C,15800,14.72,0,0.29,N,9,77.17912886692538,High
27,151000,MORTGAGE,11.0,DEBTCONSOLIDATION,D,20000,14.74,1,0.13,Y,9,55.18042304748215,Medium
27,163232,MORTGAGE,5.0,VENTURE,B,4800,11.71,0,0.03,N,8,4.6832667659949765,Low
27,165000,MORTGAGE,6.0,MEDICAL,B,35000,12.42,0,0.21,N,10,5.67611072036473,Low
29,165000,MORTGAGE,13.0,VENTURE,A,10000,6.03,0,0.06,N,10,2.0910436203216882,Low
34,165000,MORTGAGE,18.0,VENTURE,A,12000,6.62,0,0.07,N,7,1.9867125117944733,Low
29,72000,RENT,13.0,MEDICAL,C,15900,13.04,0,0.22,N,9,53.014960544738166,Medium
35,165000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,8000,11.49,0,0.05,N,8,10.943913087822065,Low
33,130050,MORTGAGE,0.0,MEDICAL,D,10000,14.61,1,0.07,Y,7,58.95707388460356,Medium
33,153000,MORTGAGE,1.0,HOMEIMPROVEMENT,D,23100,14.74,1,0.15,Y,9,59.777726397212405,Medium
28,165000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,12400,11.26,0,0.08,N,8,10.284332130461031,Low
27,166000,MORTGAGE,11.0,HOMEIMPROVEMENT,E,30000,,0,0.18,N,9,50.44709552388995,Medium
27,80000,RENT,5.0,HOMEIMPROVEMENT,A,16000,7.49,0,0.2,N,8,34.566209436352636,Medium
31,168000,MORTGAGE,6.0,VENTURE,C,25000,13.06,0,0.15,N,5,3.5859664731108283,Low
31,168000,MORTGAGE,2.0,VENTURE,B,15500,9.25,0,0.09,N,7,2.791274447248621,Low
28,168000,OWN,12.0,MEDICAL,A,6800,,0,0.04,N,7,1.786098844309105,Low
29,74000,RENT,3.0,HOMEIMPROVEMENT,C,16000,13.11,1,0.22,Y,5,62.103852187595045,High
32,170000,MORTGAGE,16.0,VENTURE,A,6000,7.9,0,0.04,N,8,2.7842620117516517,Low
29,170000,MORTGAGE,13.0,DEBTCONSOLIDATION,B,18000,12.42,0,0.11,N,6,9.320679263671401,Low
32,62900,RENT,6.0,MEDICAL,D,16000,14.96,1,0.22,N,5,90.7091330123257,High
29,74000,RENT,0.0,HOMEIMPROVEMENT,C,16000,13.79,1,0.22,Y,8,63.479897208126026,High
28,170000,MORTGAGE,8.0,PERSONAL,F,20000,18.99,0,0.12,Y,7,66.5562027237672,High
33,158000,MORTGAGE,11.0,PERSONAL,E,15000,16.32,1,0.09,Y,5,54.84844538417255,Medium
28,170000,MORTGAGE,0.0,EDUCATION,A,10000,,0,0.06,N,5,4.609323199927303,Low
28,170000,MORTGAGE,4.0,EDUCATION,D,20000,,0,0.12,Y,10,30.844398945420302,Medium
28,170000,MORTGAGE,3.0,MEDICAL,B,4000,,0,0.02,N,10,10.380236669222597,Low
27,84000,RENT,0.0,MEDICAL,B,16000,12.21,0,0.19,N,10,37.866998115187336,Medium
30,170000,MORTGAGE,2.0,VENTURE,B,14000,10.62,0,0.08,N,6,3.186993721140168,Low
33,170000,OWN,15.0,HOMEIMPROVEMENT,C,21000,14.26,0,0.12,N,5,3.0315319579369384,Low
30,172000,MORTGAGE,13.0,VENTURE,B,20000,,0,0.12,N,8,2.951816478443756,Low
33,172000,MORTGAGE,4.0,EDUCATION,B,16000,9.63,0,0.09,N,8,4.101505947699048,Low
31,85000,RENT,5.0,EDUCATION,C,16000,11.34,0,0.19,Y,8,29.050209703886836,Low
29,173088,MORTGAGE,13.0,VENTURE,C,8000,13.79,0,0.05,Y,10,6.254244790715874,Low
30,163000,MORTGAGE,15.0,PERSONAL,B,3500,10.65,1,0.02,N,8,7.845348030019321,Low
27,175000,MORTGAGE,7.0,MEDICAL,A,15000,7.49,0,0.09,N,8,5.225422057293911,Low
27,175000,MORTGAGE,11.0,VENTURE,B,21000,,0,0.12,N,6,2.6914776375323344,Low
27,90000,RENT,1.0,EDUCATION,B,16000,12.42,0,0.18,N,9,24.287897265918893,Low
34,175000,MORTGAGE,18.0,PERSONAL,B,12000,10.74,0,0.07,N,7,6.293453647372088,Low
32,175000,MORTGAGE,17.0,HOMEIMPROVEMENT,B,24000,,0,0.14,N,7,8.587726979193175,Low
28,90000,RENT,7.0,VENTURE,C,16000,12.68,0,0.18,N,10,20.30662370506574,Low
27,90000,RENT,11.0,HOMEIMPROVEMENT,B,16000,8.88,0,0.18,N,9,36.56671288277782,Medium
27,175000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,11500,7.51,0,0.07,N,7,7.88511369329793,Low
33,175000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,25000,10.75,0,0.14,N,9,6.042645512086758,Low
29,175000,MORTGAGE,8.0,VENTURE,A,2500,7.14,0,0.01,N,6,2.599384810534764,Low
29,175000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,10000,,0,0.06,N,9,10.368336298766598,Low
30,175000,MORTGAGE,15.0,VENTURE,D,25000,,0,0.14,Y,10,18.275509733465363,Low
35,175000,OWN,19.0,MEDICAL,C,24000,12.73,0,0.14,N,10,1.8467929037323088,Low
33,163400,MORTGAGE,17.0,EDUCATION,E,10000,18.39,1,0.06,N,5,55.74401297372955,Medium
28,176000,MORTGAGE,12.0,HOMEIMPROVEMENT,B,25000,10.25,0,0.14,N,6,7.490654812257566,Low
32,164000,MORTGAGE,15.0,DEBTCONSOLIDATION,D,2400,14.42,1,0.01,N,10,60.20077723344562,High
31,176600,MORTGAGE,15.0,DEBTCONSOLIDATION,C,3500,,0,0.02,Y,7,13.857694794433781,Low
28,176608,MORTGAGE,1.0,VENTURE,C,21125,13.16,0,0.12,Y,5,3.8742671489313825,Low
31,70550,RENT,2.0,MEDICAL,D,16000,17.49,1,0.19,N,8,89.1548509290345,High
33,178650,MORTGAGE,5.0,HOMEIMPROVEMENT,A,20000,6.99,0,0.11,N,6,5.331785837697954,Low
31,179000,MORTGAGE,13.0,MEDICAL,C,11200,14.27,0,0.06,N,5,12.265351261599031,Low
30,180000,MORTGAGE,5.0,MEDICAL,A,14000,6.03,0,0.08,N,9,4.562547006378385,Low
30,180000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6000,6.62,0,0.03,N,5,6.071784186512824,Low
30,180000,MORTGAGE,13.0,PERSONAL,B,28000,10.65,0,0.16,N,6,3.94912816297279,Low
27,180000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,16000,,0,0.09,N,8,8.41554813215635,Low
29,180000,MORTGAGE,2.0,MEDICAL,A,20000,,0,0.11,N,10,5.311594883443823,Low
29,180000,MORTGAGE,13.0,DEBTCONSOLIDATION,C,12000,12.99,0,0.07,Y,5,12.993283623532543,Low
27,180000,MORTGAGE,2.0,MEDICAL,C,8000,13.23,0,0.04,Y,7,12.851099530987586,Low
27,100000,RENT,12.0,VENTURE,B,16000,11.11,0,0.16,N,5,12.746708230563614,Low
32,180000,MORTGAGE,2.0,PERSONAL,C,15600,,0,0.09,Y,10,7.183715846419518,Low
30,182004,MORTGAGE,2.0,PERSONAL,A,7200,6.62,0,0.04,N,5,4.215674269478237,Low
27,170496,MORTGAGE,3.0,DEBTCONSOLIDATION,B,15000,11.83,1,0.09,N,10,9.517968974639679,Low
34,182500,MORTGAGE,6.0,HOMEIMPROVEMENT,C,15000,12.84,0,0.08,Y,9,13.761138800935091,Low
34,101000,RENT,0.0,VENTURE,A,16000,6.17,0,0.16,N,9,7.25153555088872,Low
27,105000,RENT,1.0,HOMEIMPROVEMENT,B,16000,,0,0.15,N,8,31.919025261238737,Medium
34,185000,MORTGAGE,18.0,DEBTCONSOLIDATION,C,18250,,0,0.1,Y,5,8.847560230496413,Low
28,107000,RENT,4.0,HOMEIMPROVEMENT,C,16000,13.49,0,0.15,N,6,40.35279078274843,Medium
27,189000,MORTGAGE,2.0,VENTURE,D,5125,14.84,0,0.03,Y,6,36.869367324214785,Medium
30,189000,MORTGAGE,5.0,HOMEIMPROVEMENT,E,16000,16.35,0,0.08,N,8,64.75144359954534,High
27,110000,RENT,6.0,EDUCATION,C,16000,15.27,0,0.15,N,8,24.726544313683384,Low
29,193086,MORTGAGE,3.0,DEBTCONSOLIDATION,B,11125,10.59,0,0.06,N,6,8.846832886681403,Low
34,195000,MORTGAGE,14.0,VENTURE,C,6000,14.27,0,0.03,N,8,5.918602947626236,Low
34,195000,MORTGAGE,18.0,PERSONAL,A,6000,6.92,0,0.03,N,10,4.276611031180401,Low
30,110000,RENT,9.0,HOMEIMPROVEMENT,C,16000,,0,0.15,Y,6,36.54838454237055,Medium
30,198171,MORTGAGE,4.0,DEBTCONSOLIDATION,A,5000,5.79,0,0.03,N,6,6.346362266994171,Low
28,199000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,10000,9.32,0,0.05,N,10,8.291980059792756,Low
27,200000,MORTGAGE,9.0,PERSONAL,A,7000,6.03,0,0.04,N,10,4.19960161100499,Low
31,200000,MORTGAGE,1.0,MEDICAL,B,7800,9.63,0,0.04,N,8,8.374806901733013,Low
35,200000,MORTGAGE,3.0,EDUCATION,C,25000,,0,0.13,Y,7,3.787271518434211,Low
29,108000,RENT,11.0,EDUCATION,B,16000,,1,0.15,N,7,16.304869609129295,Low
30,200000,MORTGAGE,14.0,DEBTCONSOLIDATION,C,21600,13.11,0,0.11,N,8,8.318732438876607,Low
31,200000,MORTGAGE,,VENTURE,A,9000,7.88,0,0.04,N,6,2.0996746011028704,Low
29,200000,MORTGAGE,4.0,MEDICAL,A,12000,7.88,0,0.06,N,7,5.05032005760893,Low
31,200000,OWN,4.0,HOMEIMPROVEMENT,B,23500,10.99,0,0.12,N,5,1.583881745039208,Low
30,200000,OWN,14.0,VENTURE,A,16000,,0,0.08,N,5,0.4537802216773681,Low
29,200000,OWN,13.0,EDUCATION,B,23000,12.18,0,0.12,N,9,0.7800168380847694,Low
32,188000,MORTGAGE,0.0,EDUCATION,B,10000,10.71,1,0.05,N,7,4.980658005757234,Low
33,200000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,25000,9.76,0,0.13,N,9,6.455304736420311,Low
29,200000,MORTGAGE,9.0,MEDICAL,B,6000,,0,0.03,N,8,9.741987271137216,Low
34,130000,RENT,18.0,VENTURE,A,16000,6.03,0,0.12,N,6,4.446227508168589,Low
32,130000,RENT,0.0,PERSONAL,A,16000,,0,0.12,N,10,11.715946484848597,Low
33,201000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,20000,14.27,0,0.1,Y,7,9.669866864765513,Low
28,201000,OWN,4.0,VENTURE,A,12000,,0,0.06,N,8,0.5381063402343628,Low
31,201000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,15000,11.12,0,0.07,N,9,9.142324663086361,Low
29,201000,MORTGAGE,0.0,VENTURE,B,18000,11.83,0,0.09,N,10,2.7191729013631396,Low
27,192000,MORTGAGE,11.0,DEBTCONSOLIDATION,D,15000,17.58,1,0.08,N,8,57.10029964075207,Medium
32,204000,OWN,16.0,EDUCATION,B,25000,11.12,0,0.12,N,5,0.5777020712978251,Low
29,195000,MORTGAGE,5.0,VENTURE,C,3600,14.26,1,0.02,N,7,6.717678958024161,Low
33,210000,MORTGAGE,17.0,DEBTCONSOLIDATION,B,20000,9.91,0,0.1,N,7,5.754258349842011,Low
29,210000,MORTGAGE,2.0,MEDICAL,B,14000,12.42,0,0.07,N,6,8.155913809973702,Low
27,170000,RENT,0.0,HOMEIMPROVEMENT,A,16000,5.79,0,0.09,N,8,10.652182445105808,Low
29,200000,RENT,14.0,EDUCATION,B,16000,12.69,0,0.08,N,7,8.713896731897727,Low
28,200000,RENT,0.0,PERSONAL,C,16000,10.91,0,0.08,Y,9,11.483084103168235,Low
31,215000,MORTGAGE,2.0,MEDICAL,B,15000,10.99,0,0.07,N,10,6.699336212806313,Low
29,300000,RENT,1.0,HOMEIMPROVEMENT,B,16000,11.58,0,0.05,N,8,13.118074310779923,Low
32,220000,MORTGAGE,13.0,HOMEIMPROVEMENT,E,33000,20.3,0,0.15,N,9,51.748790294303646,Medium
34,220000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,7350,11.99,0,0.03,N,6,9.815140703436143,Low
29,220000,MORTGAGE,0.0,EDUCATION,A,2500,6.99,0,0.01,N,5,3.96917576977253,Low
34,220000,MORTGAGE,13.0,DEBTCONSOLIDATION,C,11275,12.99,0,0.05,N,8,10.791632445756049,Low
29,220000,MORTGAGE,13.0,DEBTCONSOLIDATION,B,8500,10.37,0,0.04,N,5,8.895429987889745,Low
34,222000,MORTGAGE,0.0,MEDICAL,A,13000,8.49,0,0.06,N,7,4.790965363810764,Low
35,225000,MORTGAGE,17.0,VENTURE,A,5000,7.49,0,0.02,N,9,2.3760173165978915,Low
32,572400,RENT,16.0,MEDICAL,B,16000,9.76,0,0.03,N,5,7.588320973844981,Low
27,213000,MORTGAGE,11.0,DEBTCONSOLIDATION,E,35000,16.77,1,0.16,Y,5,37.72197626959701,Medium
34,225000,MORTGAGE,4.0,MEDICAL,C,3000,13.35,0,0.01,N,10,14.104969322640665,Low
28,225000,MORTGAGE,12.0,PERSONAL,A,20000,7.88,0,0.09,N,9,2.4731445272414123,Low
30,35576,RENT,14.0,EDUCATION,C,19000,13.72,1,0.53,N,7,96.29703848621622,High
28,225000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,6000,11.12,0,0.03,N,7,10.629124551428983,Low
30,228000,MORTGAGE,9.0,VENTURE,D,12800,15.33,0,0.06,N,8,28.169825156041927,Low
27,228000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,6000,7.14,0,0.03,N,6,8.277483298784645,Low
27,185300,MORTGAGE,11.0,MEDICAL,D,35000,,1,0.16,Y,5,21.26685349499949,Low
30,230000,MORTGAGE,14.0,DEBTCONSOLIDATION,C,12000,13.98,0,0.05,Y,10,11.415178466156656,Low
29,218000,MORTGAGE,1.0,DEBTCONSOLIDATION,F,25000,19.04,1,0.11,Y,9,61.46217822422362,High
28,230000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,10000,10.95,0,0.04,N,6,8.1245703377905,Low
35,234600,MORTGAGE,1.0,HOMEIMPROVEMENT,D,7500,15.05,0,0.03,Y,6,62.9019150893059,High
27,235000,MORTGAGE,5.0,VENTURE,C,28000,15.96,0,0.12,N,5,2.391022159348122,Low
33,235000,MORTGAGE,3.0,EDUCATION,B,25000,10.62,0,0.11,N,6,2.3785333465812095,Low
28,60000,RENT,3.0,DEBTCONSOLIDATION,A,19200,7.88,1,0.32,N,8,57.94360467175942,Medium
31,235000,OWN,5.0,MEDICAL,D,11200,15.65,0,0.05,N,5,18.24402327944023,Low
30,223800,MORTGAGE,15.0,HOMEIMPROVEMENT,B,25000,11.83,1,0.11,N,9,6.007335002157815,Low
28,191250,MORTGAGE,11.0,MEDICAL,E,9000,16.95,1,0.04,N,6,62.94522673356673,High
32,237000,MORTGAGE,14.0,HOMEIMPROVEMENT,B,21000,9.2,0,0.09,N,9,5.742649642936776,Low
29,240000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,12000,6.03,0,0.05,N,9,4.256328641787615,Low
33,240000,OWN,15.0,PERSONAL,C,15000,13.16,0,0.06,Y,10,1.3841036079359967,Low
29,242400,OWN,12.0,MEDICAL,B,35000,10.37,0,0.14,N,8,0.44300270813021597,Low
27,79636,RENT,11.0,PERSONAL,D,19200,13.87,0,0.24,Y,9,86.66127810310876,High
27,244000,OTHER,0.0,VENTURE,D,15000,14.42,0,0.06,Y,5,26.240875282052706,Low
28,245000,MORTGAGE,0.0,PERSONAL,E,18000,17.39,0,0.07,Y,9,44.63722931799227,Medium
32,249996,MORTGAGE,4.0,PERSONAL,C,14000,12.99,0,0.06,N,8,6.734002374011687,Low
29,249999,MORTGAGE,2.0,EDUCATION,A,25000,6.62,0,0.1,N,9,1.2588689392590189,Low
29,250000,MORTGAGE,5.0,PERSONAL,A,10000,7.49,0,0.04,N,10,3.561050955247839,Low
30,250000,OWN,8.0,MEDICAL,D,15000,15.99,0,0.06,Y,8,15.685276535945908,Low
31,250000,MORTGAGE,14.0,PERSONAL,D,12000,14.09,0,0.05,Y,6,40.28252685764029,Medium
32,250000,MORTGAGE,7.0,EDUCATION,B,20000,11.48,0,0.08,N,10,2.928769018166584,Low
29,250000,MORTGAGE,13.0,EDUCATION,C,20000,13.79,0,0.08,N,8,4.147016021824384,Low
27,82000,RENT,,DEBTCONSOLIDATION,B,19200,9.99,0,0.23,N,8,39.649548895236755,Medium
30,250000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,5000,9.01,0,0.02,N,8,9.068301322707205,Low
34,75500,RENT,0.0,EDUCATION,D,19200,16.77,1,0.25,N,10,87.58137958393392,High
32,262000,MORTGAGE,12.0,MEDICAL,B,12800,9.91,0,0.05,N,8,6.108136969969069,Low
27,264000,MORTGAGE,0.0,MEDICAL,A,35000,,0,0.13,N,5,1.58886877293605,Low
30,253000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,24000,14.96,1,0.09,N,7,33.347651570626475,Medium
29,265000,MORTGAGE,2.0,PERSONAL,B,25000,11.26,0,0.09,N,10,2.4837270927836617,Low
28,266000,MORTGAGE,12.0,PERSONAL,A,9000,5.42,0,0.03,N,10,2.9947778679393946,Low
30,275000,MORTGAGE,14.0,EDUCATION,B,7000,11.71,0,0.03,N,10,5.914161607903006,Low
